Connecting to host 192.168.57.7, port 5201
[  4] local 192.168.57.35 port 39156 connected to 192.168.57.7 port 5201
[  4] 136.00-137.00 sec  25.7 MBytes   215 Mbits/sec   11    157 KBytes       
[  4] 137.00-138.00 sec  32.4 MBytes   272 Mbits/sec   30    133 KBytes       
[  4] 138.00-139.00 sec  26.5 MBytes   222 Mbits/sec   29    100 KBytes       
[  4] 139.00-140.00 sec  24.5 MBytes   206 Mbits/sec   18   94.7 KBytes       
[  4] 140.00-141.00 sec  23.9 MBytes   201 Mbits/sec   28    113 KBytes       
[  4] 141.00-142.00 sec  25.4 MBytes   213 Mbits/sec   22    130 KBytes       
[  4] 142.00-143.00 sec  21.9 MBytes   184 Mbits/sec   30   82.0 KBytes       
[  4] 143.00-144.00 sec  24.7 MBytes   207 Mbits/sec   21    103 KBytes       
[  4] 144.00-145.00 sec  24.2 MBytes   203 Mbits/sec   20    132 KBytes       
[  4] 145.00-146.00 sec  26.4 MBytes   222 Mbits/sec   29   97.6 KBytes       
[  4] 146.00-147.00 sec  23.2 MBytes   194 Mbits/sec   27   91.9 KBytes       
[  4] 147.00-148.00 sec  26.5 MBytes   223 Mbits/sec    8    148 KBytes       
[  4] 148.00-149.00 sec  28.6 MBytes   240 Mbits/sec   27    112 KBytes       
[  4] 149.00-150.00 sec  29.5 MBytes   247 Mbits/sec   21    107 KBytes       
[  4] 150.00-151.00 sec  27.2 MBytes   228 Mbits/sec   17    157 KBytes       
[  4] 151.00-152.00 sec  31.0 MBytes   260 Mbits/sec   30   96.2 KBytes       
[  4] 152.00-153.00 sec  23.2 MBytes   194 Mbits/sec   29   90.5 KBytes       
[  4] 153.00-154.00 sec  21.7 MBytes   182 Mbits/sec   16    137 KBytes       
[  4] 154.00-155.00 sec  33.3 MBytes   279 Mbits/sec   22    113 KBytes       
[  4] 155.00-156.00 sec  29.9 MBytes   251 Mbits/sec   17    109 KBytes       
[  4] 156.00-157.00 sec  26.1 MBytes   219 Mbits/sec   32   79.2 KBytes       
[  4] 157.00-158.00 sec  21.7 MBytes   182 Mbits/sec   35   90.5 KBytes       
[  4] 158.00-159.00 sec  24.2 MBytes   203 Mbits/sec   22    105 KBytes       
[  4] 159.00-160.00 sec  20.3 MBytes   170 Mbits/sec   46    124 KBytes       
[  4] 160.00-161.00 sec  27.3 MBytes   229 Mbits/sec   28    124 KBytes       
[  4] 161.00-162.00 sec  22.7 MBytes   190 Mbits/sec   37   72.1 KBytes       
[  4] 162.00-163.00 sec  30.3 MBytes   254 Mbits/sec   22   77.8 KBytes       
[  4] 163.00-164.00 sec  34.6 MBytes   290 Mbits/sec    4    209 KBytes       
[  4] 164.00-165.00 sec  64.1 MBytes   537 Mbits/sec   19    211 KBytes       
[  4] 165.00-166.00 sec  55.1 MBytes   462 Mbits/sec   14    229 KBytes       
[  4] 166.00-167.00 sec  45.8 MBytes   384 Mbits/sec   11    192 KBytes       
[  4] 167.00-168.00 sec  39.8 MBytes   334 Mbits/sec   59    122 KBytes       
[  4] 168.00-169.00 sec  25.4 MBytes   213 Mbits/sec   15    103 KBytes       
[  4] 169.00-170.00 sec  44.6 MBytes   374 Mbits/sec    3    204 KBytes       
[  4] 170.00-171.00 sec  54.3 MBytes   456 Mbits/sec    7    238 KBytes       
[  4] 171.00-172.00 sec  66.2 MBytes   555 Mbits/sec    2    314 KBytes       
[  4] 172.00-173.00 sec  68.4 MBytes   573 Mbits/sec    4    204 KBytes       
[  4] 173.00-174.00 sec  51.3 MBytes   430 Mbits/sec   18    188 KBytes       
[  4] 174.00-175.00 sec  46.0 MBytes   386 Mbits/sec   11    198 KBytes       
[  4] 175.00-176.00 sec  37.7 MBytes   316 Mbits/sec   14    134 KBytes       
[  4] 176.00-177.00 sec  41.0 MBytes   344 Mbits/sec    4    180 KBytes       
[  4] 177.00-178.00 sec  40.8 MBytes   342 Mbits/sec    7    253 KBytes       
[  4] 178.00-179.00 sec  51.6 MBytes   433 Mbits/sec   11    216 KBytes       
[  4] 179.00-180.00 sec  56.3 MBytes   472 Mbits/sec   16    229 KBytes       
[  4] 180.00-181.00 sec  45.9 MBytes   385 Mbits/sec   11    191 KBytes       
[  4] 181.00-182.00 sec  52.2 MBytes   438 Mbits/sec    6    242 KBytes       
